#	$Id: observatories.dat,v 2.0 2001/09/14 19:05:06 garyb Exp $	
# File with data on observatories
500    0:00:00     0:00:00    -6378137.  Geocenter
1947 +13:33:21.60 +28:52:42.03  314.8 Observatorio Nazaret <http://astrosurf.com/nazaret/>
1948 +16:18:14.40 +28:18:40.47  328.1 Observatory Mackay, La Laguna
1950 +17:52:56.64 +28:35:53.68 2270.0 La Palma-NEON
1951 +16:16:15.67 +28:18:16.62   66.7 Observatorio Atlante, Tenerife <http://atlante.org.es/>
1952 +01:20:21.12 +42:00:27.36  296.5 Observatorio Pinsoro
1953 +05:06:25.99 +37:36:56.56   31.3 Posadas <http://algieba.blogalia.com/>
1954 +16:30:33.84 +28:08:16.18 2369.2 Bradford Robotic Telescope <http://www.telescope.org/>
1955 +15:41:08.16 +27:36:37.87   39.2 Los Altos de Arguineguin Observatory <http://www.hgt.es/index.php?option=com_content&task=view&id=26>
1956 +15:32:47.04 +27:48:13.75 1810.9 Observatorio La Avejerilla
1957 +01:06:32.80 +39:45:39.11 1207.5 Centro Astronómico Alto Turia, Valencia
1958 +03:20:08.16 +51:22:06.69   44.3 Brynllefrith Observatory, Llantwit Fardre <http://syd.tigranetworks.co.uk/Observatory/default.aspx>
1960 +05:39:33.84 +41:31:13.38  919.6 Tocororo Observatory, Arquillinos
1962 +08:21:55.80 +53:44:23.29   25.7 Kingsland Observatory, Boyle <http://www.kingslandobservatory.com/Kingsland/Welcome.html>
1963 +00:31:00.84 +38:08:31.96    3.3 San Gabriel
1965 +06:33:01.08 +53:09:35.86    7.2 Celbridge <http://www.astroshack.net>
1966 +02:13:00.12 +52:16:00.37   36.8 Kinver
1967 +00:31:59.88 +39:27:03.30   89.6 Observatorio La Puebla de Vallbona <http://www.hfsystem.net/Astro/>
1969 +01:01:10.92 +50:45:02.10  104.9 North Observatory, Clanfield <http://www.hantsastro.org.uk/>
1970 +01:09:34.56 +37:45:08.89   42.8 Obs. Astronómico Vega del Thader, El Palmar <http://webs.ono.com/jpab>
1971 +02:06:19.08 +53:30:12.39  111.4 Willow Bank Observatory
1972 +01:02:00.96 +37:39:48.66  185.0 Valle del Sol <http://www.observamurcia.com/obs_valle_del_sol.htm>
1975 +02:33:55.04 +37:47:45.30 1446.2 OAM Observatory, La Sagra <http://www.lasagraskysurvey.es/>
1976 +01:12:10.15 +37:39:14.27  336.6 La Murta <http://www.observamurcia.com/j76.htm>
1977 +02:24:19.08 +50:44:33.02   11.6 Golden Hill Observatory, Stourton Caundle
1978 +01:10:32.16 +37:49:41.13   52.0 Murcia <http://www.elcaracas.com/>
1981 +01:51:54.00 +42:31:13.14  743.1 Guirguillano
1984 +01:01:10.92 +50:45:00.79   55.4 South Observatory, Clanfield <http://www.hantsastro.org.uk/>
1985 +02:31:00.12 +55:23:56.07  304.0 Makerstoun
1986 +03:23:04.92 +36:52:45.48 2864.3 Sierra Nevada Observatory <http://www.osn.iaa.es/osn_eng.html>
1987 +04:29:35.88 +40:24:50.22 1317.0 La Cañada <http://www.lacanada.es>
1989 +03:42:50.04 +40:24:30.88  639.0 Tres Cantos Observatory <http://www.geocities.com/observatorio3cantos/>
1991 +02:57:06.12 +42:04:53.29  170.9 Alt emporda Observatory, Figueres
1992 +00:39:04.68 +51:26:04.91   76.4 Beaconsfield
1995 +01:26:49.20 +51:17:14.28   39.6 Great Shefford <http://www.birtwhistle.org>
1996 +03:56:35.92 +42:34:47.49 1005.7 Observatorio de Cantabria
2009 +357:45:36.00 +41:24:42.56   88.4 Lliçà d'Amunt
2012 +357:16:23.88 +39:26:38.16   26.6 Obsevatorio Astronomico de Marratxi
2013 +357:05:15.36 +39:32:21.42   36.0 Albireo Observatory, Inca
2014 +357:05:12.84 +39:28:19.45   50.5 Observatorio de Sencelles
2015 +356:14:41.21 +43:25:25.38   64.3 Murviel-lès-Montpellier
2020 +355:19:11.46 +49:56:45.67  115.7 Danastro Observatory, Romerée
2022 +354:55:26.00 +43:30:03.29   52.2 Les Barres Observatory, Lamanon
2024 +353:08:21.52 +49:15:10.81  181.0 Schmelz
2025 +354:17:11.04 +43:43:28.52  458.3 Haute Provence Sud, Saint-Michel-l'Observatoire
2026 +353:46:47.64 +49:23:31.80  247.8 Contern
2027 +353:47:26.16 +46:50:04.67  643.9 St-Martin Observatory, Amathay Vésigneux
2028 +353:06:19.08 +50:36:55.97   58.1 Sternwarte Eckdorf
2029 +352:12:59.51 +45:47:28.14 3068.7 Stellarium Gornergrat
2030 +352:51:05.80 +46:51:16.75  357.5 Lüscherz
2031 +352:59:47.00 +44:23:13.13 1711.1 Osservatorio Astronomico di Bellino
2032 +352:28:13.30 +44:10:17.16  502.3 Maritime Alps Observatory, Cuneo
2033 +352:30:08.60 +44:12:08.33  496.7 San Defendente
2034 +352:17:58.20 +44:55:00.51  143.8 Turin
2035 +351:50:10.72 +50:07:25.57  132.6 Huenfelden
2036 +351:45:04.07 +49:43:42.55  135.6 Ebersheim
2037 +351:41:06.72 +44:52:57.79   47.5 Cereseto
2038 +351:26:56.04 +45:19:47.69  487.0 M57 Observatory, Saltrio
2039 +351:02:39.98 +44:20:28.22  496.6 Serra Observatory
2040 +350:59:11.40 +48:26:04.31  435.0 Altdorf
2041 +351:12:25.20 +44:34:43.59  137.9 Vegaquattro Astronomical Obs., Novi Ligure
2042 +351:40:00.48 +48:50:42.84   10.5 Knielingen
2043 +350:09:39.96 +46:07:04.42 1617.1 OVM Observatory, Chiesa in Valmalencom
2044 +350:01:36.08 +51:56:37.52   37.3 Marienburg Sternwarte, Hildesheim
2046 +349:05:18.96 +49:41:43.00  140.5 Bamberg
2049 +348:48:51.08 +43:29:20.15  182.0 Carpione Observatory, Spedaletto
2050 +348:52:01.20 +49:36:01.01  419.3 Sternwarte Feuerstein, Ebermannstadt
2051 +348:20:31.56 +45:50:13.65 1160.3 Osservatorio del Celado, Castello Tesino
2052 +352:21:07.92 +45:02:17.32  228.9 Gwen Observatory, San Francesco al Campo
2054 +348:39:47.59 +43:07:14.24  218.6 Astronomical Observatory University of Siena
2055 +352:14:06.00 +49:41:49.72  149.2 Wallhausen
2056 +347:17:42.11 +42:46:06.18  156.9 Osservatorio di Foligno
2058 +352:33:01.08 +51:06:46.47  339.0 Gevelsberg
2059 +346:43:21.22 +51:33:38.67   10.4 Elsterland Observatory, Jeßnigk
2061 +346:23:50.64 +49:33:41.49  336.0 Rokycany Observatory <http://hvr.cz/en/>
2062 +346:09:11.70 +50:26:58.18  208.5 Teplice Observatory
2063 +349:32:16.80 +43:53:24.39  137.0 G. Pascoli Observatory, Castelvecchio Pascoli
2064 +348:15:21.71 +49:44:44.90  401.0 Waizenreuth
2066 +347:22:17.00 +41:16:20.92   10.2 Osservatorio Astronomico di Anzio
2072 +343:39:37.44 +39:07:21.17  675.9 Celico
2073 +343:35:03.12 +40:37:49.73  325.7 Gravina in Puglia
2090 +339:27:15.23 +44:20:16.30  251.6 Sopot Astronomical Observatory
2091 +339:11:23.32 -32:12:24.42 1748.5 Sutherland-LCOGT A
2092 +339:11:23.86 -32:12:24.42 1748.5 Sutherland-LCOGT B
2093 +339:11:23.60 -32:12:24.88 1750.0 Sutherland-LCOGT C
2094 +339:11:20.51 -32:12:22.32 1707.5 Sutherland
2095 +339:11:20.18 -32:12:24.21 1699.1 MASTER-SAAO Observatory, Sutherland
2099 +337:32:47.40 +48:22:20.54  163.8 ISON-Uzhgorod Observatory
2104 +336:24:12.96 +46:37:44.00  322.6 ROASTERR-1 Observatory, Cluj-Napoca
2108 +335:36:19.91 +60:03:15.60   18.7 Metsähovi Optical Telescope, Metsahovi
2115 +334:01:17.80 +44:48:52.52  172.9 St. George Observatory, Ploiesti
2116 +333:57:15.80 +45:00:40.61  298.8 Stardreams Observatory, V\v{a}lenii de Munte
2121 +332:34:43.39 +43:50:07.07    3.0 Ostrov Observatory, Constanța
2122 +332:19:49.69 +46:02:21.93    7.2 Bârlad Observatory
2124 +332:04:15.96 -25:57:03.11 1587.0 Gauteng
2151 +325:59:00.96 +44:32:13.23  564.1 MARGO, Nauchnij
2196 +315:43:31.80 +40:09:28.11 1580.2 ISON-Byurakan Observatory
2342 +283:01:41.48 +42:51:55.59 2652.2 Tien-Shan Astronomical Observatory
2355 +279:58:25.57 +32:09:09.17 4986.3 Corona Borealis Observatory, Ngari
2387 +272:49:29.89 +43:16:53.60 1968.3 Nanshan Station, Xinjiang Observatory
2443 +260:13:08.00 +06:15:54.49  107.9 Observatori Negara, Langkawi
2444 +259:58:08.40 +26:33:18.20 3138.8 Lijiang Station, Yunnan Observatories
2475 +252:56:53.52 +47:40:25.53 1535.5 ISON-Hureltogoot Observatory
2535 +239:26:34.84 +23:57:01.08   10.4 Cuteip Remote Observatory, Changhua
2540 +238:27:37.51 +24:59:13.13  357.0 Chinese Culture University, Taipei
2573 +230:55:04.80 +35:04:54.71   74.6 BSH Byulsem Observatory, Busan
2619 +220:33:39.60 +35:23:30.90   17.2 Machida
2660 +210:55:51.60 -31:06:09.08 1065.4 ISON-SSO Observatory, Siding Spring
2661 +210:56:17.16 -31:06:04.41 1082.1 PROMPT, Siding Spring
2662 +210:56:08.09 -31:06:10.18 1108.3 iTelescope Observatory, Siding Spring
2663 +210:55:45.70 -31:06:09.15 1111.4 Siding Spring-LCOGT A
2664 +210:55:45.19 -31:06:09.15 1111.4 Siding Spring-LCOGT B
2665 +210:48:24.73 -31:06:21.02  492.0 Warrumbungle Observatory
2668 +209:39:45.29 -33:31:29.05  896.3 Blue Mountains Observatory, Leura
2679 +207:09:06.84 -27:12:41.32   32.8 Samford Valley Observatory
2908 +155:34:35.04 +19:24:53.52 3383.8 ATLAS-MLO, Mauna Loa
2909 +155:28:33.74 +19:42:11.19 4165.7 Subaru Telescope, Maunakea
2910 +155:28:39.32 +19:42:06.30 4077.3 Submillimeter Array, Maunakea (SMA)
2911 +155:28:13.26 +19:42:00.27 4199.9 United Kingdom Infrared Telescope, Maunakea
2912 +155:28:10.06 +19:42:02.28 4215.5 University of Hawaii 88-inch telescope, Maunakea
2913 +155:28:19.31 +19:42:13.80 4167.6 NASA Infrared Telescope Facility, Maunakea
2914 +155:28:08.08 +19:42:10.97 4203.8 Canada-France-Hawaii Telescope, Maunakea
2915 +155:28:08.65 +19:42:05.16 4213.6 Gemini North Observatory, Maunakea
2916 +155:28:29.06 +19:42:12.76 4162.8 W. M. Keck Observatory, Keck 1, Maunakea
2917 +155:28:27.34 +19:42:14.98 4160.5 W. M. Keck Observatory, Keck 2, Maunakea
3054 +122:41:13.70 +38:22:42.46  268.4 Hume Observatory, Santa Rosa
3057 +122:09:31.39 +37:10:52.42  147.7 Black Mountain Observatory, Los Altos
3064 +120:32:18.56 +46:48:29.73  419.0 CWU-Lind Observatory, Ellensburg
3069 +119:24:46.80 +36:53:07.79 1310.4 iTelescope SRO Observatory, Auberry
3078 +117:09:18.36 +34:04:47.56 1461.2 Cedar Glen Observatory
3079 +117:12:29.27 +32:53:47.87   81.4 Cosmos Research Center, Encinitas
3080 +116:23:05.64 +34:05:37.50  892.9 CS3-DanHenge Observatory, Landers
3081 +116:23:05.50 +34:05:37.34  866.3 CS3-Trojan Station, Landers
3082 +116:23:05.32 +34:05:37.05  868.0 CS3-Palmer Divide Station, Landers
3102 +111:56:31.42 +33:13:23.29  281.3 Command Module, Tempe
3105 +111:22:04.98 +33:08:02.47  537.6 Rusty Mountain Observatory, Gold Canyon
3107 +110:52:41.16 +31:30:32.50 2230.9 Whipple Observatory, Mount Hopkins-PAIRITEL
3108 +110:39:39.60 +31:54:24.10  971.9 Mountain Creek Ranch, Vail
3130 +105:31:44.22 +32:43:41.91 2167.1 Heaven on Earth Observatory, Mayhill
3131 +105:31:30.00 +32:44:18.60 2141.0 Hazardous Observatory, Mayhill
3137 +104:00:54.61 +30:30:40.73 1954.5 McDonald Observatory-LCOGT ELP
3159 +98:55:35.76 +29:52:47.78  483.5 Millwood Observatory, Comfort
3160 +98:54:18.97 +30:21:57.41  446.4 Putman Mountain Observatory
3178 +94:53:30.84 +45:28:05.92  330.1 Spirit Marsh Observatory. Sauk Centre
3183 +93:44:33.79 +38:29:23.07  201.2 Rolling Hills Observatory, Warrensburg
3186 +93:06:26.28 +38:26:44.76  186.7 Rattle Snake Observatory, Sedalia
3188 +92:34:18.80 +34:45:56.84  145.0 River Ridge Observatory, Conway
3204 +88:59:26.02 +40:18:06.01  176.1 Mark Evans Observatory, Bloomington
3211 +87:22:31.08 +41:04:48.48  125.2 Calumet Astronomy Center, Lowell
3219 +85:37:37.81 +42:06:32.22  215.8 Kalamazoo
3222 +84:59:43.91 +32:17:08.38   25.0 Mead WestVaco Observatory, Columbus
3230 +83:13:43.79 +32:54:25.48   61.9 Georgia College Observatory, Milledgeville
3238 +81:24:52.88 +36:04:09.76  857.0 Dark Sky Observatory, Boone
3249 +78:55:56.75 +38:45:53.43  747.0 CBA-MM Observatory, Mountain Meadows
3250 +78:44:45.46 +35:30:28.44   56.0 Apex
3255 +77:24:58.00 +39:13:08.86   23.0 Natelli Observatory, Frederick
3266 +74:56:46.28 +40:46:11.70  147.9 SVH Observatory, Blairstown
3267 +74:53:52.40 +40:29:30.14  192.1 Paul Robinson Observatory, Voorhees State Park
3271 +74:00:25.31 +44:04:07.72  526.5 Rand II Observatory, Lake Placid
3281 +71:00:01.19 +43:28:25.45  121.8 Nebula Knoll Observatoy, East Wakefield
3282 +71:07:19.06 +42:28:39.33    0.2 Mendel Observatory, Merrimack College
3284 +70:48:23.11 -30:00:09.79 2148.9 Cerro Tololo-DECam
3285 +70:48:17.32 -30:00:01.93 2147.9 Cerro Tololo-LCOGT A
3286 +70:48:16.81 -30:00:01.65 2150.2 Cerro Tololo-LCOGT B
3287 +70:48:16.85 -30:00:02.11 2151.1 Cerro Tololo-LCOGT C
3288 +70:32:03.48 -33:05:34.39 1385.2 Slooh.com Chile Observatory, La Dehesa <http://Slooh.com>
3289 +70:48:16.81 -30:00:02.85 2149.7 Cerro Tololo-LCOGT Aqawan A {#}1
3295 +68:10:47.57 -22:48:55.27 2360.3 Observatorio Panameno, San Pedro de Atacama
3296 +68:10:47.78 -22:48:56.38 2361.0 CAO, San Pedro de Atacama (since 2013)
3297 +68:10:47.14 -22:48:56.11 2364.3 Atacama Desert Observatory, San Pedro de Atacama
3298 +68:10:46.92 -22:48:55.27 2360.3 Polonia Observatory, San Pedro de Atacama
3299 +68:10:47.46 -22:48:56.11 2364.3 SON, San Pedro de Atacama Station
3313 +64:33:00.72 -31:25:36.16 1160.4 Observatorio Remoto Bosque Alegre
3314 +64:10:04.01 -31:13:08.96  369.6 Observatorio Orbis Tertius, Córdoba <http://observatorioorbistertius.blogspot.com.ar/>
3350 +56:10:32.92 -34:43:23.92   13.2 Observatorio Astronomico de Montevideo <http://www.observatoriodemontevideo.blogspot.com/>
3357 +54:35:37.46 -25:17:09.13  143.8 Polo Astronômico CMF,Foz do Iguaçu
3387 +47:54:39.96 -15:47:26.36 1025.2 Dogsheaven Observatory, Brasilia <http://dogsheaven.tachyonweb.net/>
3400 +44:47:05.86 -20:35:17.14 1080.9 SONEAR Observatory, Oliveira <http://www.observatorio-phoenix.org/t_proj/Sonear/sonear.htm>
3428 +38:41:14.64 -08:43:50.83  408.2 OASI, Nova Itacuruba
3520 +17:52:41.88 +28:36:00.11 2306.2 La Palma-MERCATOR <http://www.mercator.iac.es/>
3521 +16:30:42.12 +28:08:24.15 2342.5 Tenerife-LCOGT Aqawan A {#}1
3522 +16:30:38.16 +28:08:18.97 2343.3 MASTER-IAC Observatory, Tenerife
3526 +16:36:37.12 +27:55:07.36  306.5 Observatorio Astronomico Arcangel, Las Zocas
3527 +16:18:00.72 +28:18:41.45  272.0 Observatorio Coralito, La Laguna
3539 +13:30:03.96 +28:49:59.80   14.5 Observatorio Costa Teguise
3562 +08:22:15.17 +42:25:08.07  598.7 Observatorio Forcarei
3564 +07:51:27.36 +42:09:38.28   73.9 Observatorio el Miron del Cielo
3565 +07:49:38.93 +42:03:28.35  269.3 Observatorio Astronomico Corgas
3568 +06:35:58.92 +38:40:50.79  138.4 Observatorio Torreáguila, Barbaño
3570 +06:38:34.40 +42:23:00.08  448.9 Ponferrada
3571 +06:23:25.01 +39:15:43.87  399.0 Observatorio Norba Caesarina, Aldea Moret
3575 +05:31:56.64 +42:24:24.07  899.4 Observatorio Sirius, Las Lomas
3577 +05:06:37.51 +37:02:44.38  179.2 Osuna
3581 +04:16:03.36 +36:32:10.82    1.3 Observatorio Estrella de Mar
3582 +04:02:33.72 +36:34:22.32    8.5 BOOTES-2 Observatory, Algarrobo <http://bootes.iaa.es/>
3583 +03:42:42.84 +40:25:12.11  722.1 Chicharronian 3C Observatory, Tres Cantos
3585 +03:14:58.99 +36:41:33.81 1282.0 Observatorio Sierra Contraviesa
3587 +02:53:52.44 +52:27:44.79   43.0 Stanley Laver Observatory, Pontesbury
3588 +02:29:23.64 +51:03:59.57  135.4 Fosseway Observatoy, Stratton-on-the-Fosse
3589 +02:10:18.84 +53:04:47.71   31.0 Macclesfield
3590 +02:09:06.48 +37:13:12.13  426.3 Albox <http://www.alboxclima.com/astronomia/astro.htm>
3592 +01:36:28.01 +53:39:14.72   48.9 West Park Observatory, Leeds
3593 +00:07:41.48 +38:26:06.57  150.5 Observatorio Polop, Alicante
3594 +01:08:36.60 +51:03:33.41   47.0 Kempshott
3595 +01:06:32.76 +39:45:38.24 1209.9 Astronomia Para Todos Remote Observatory <http://www.apt.com.es/web/index.php?option=com_content&view=article&id=52&Itemid=55>
3596 +00:48:22.72 +41:30:18.18  154.8 Observatorio Cesaraugusto
3598 +00:28:42.24 +39:24:45.24   38.1 Observatorio TRZ, Bétera
# For orbiting spacecraft:
#code inclination  period  precess_P  jd0   ra0  name
#       (deg)      (days)  (days)          (deg)
4000  28.48       0.067125   56.     2452066.  255  Pseudo-HST
